id,id_mal,title,year,season,episodes,average_score,mean_score,popularity,favourites,genres,source,studio
62,62,D.C.~Da Capo~,2003,SUMMER,26,62,63,13351,86,Drama|Romance,VISUAL_NOVEL,ZEXCS
72,72,Full Metal Panic? Fumoffu,2003,SUMMER,12,77,77,44513,915,Action|Comedy|Romance,LIGHT_NOVEL,Kyoto Animation
97,97,Last Exile,2003,SPRING,26,74,75,34658,524,Action|Adventure|Sci-Fi,ORIGINAL,GONZO
113,113,Stellvia of the Universe,2003,SPRING,26,70,71,6455,57,Action|Mecha|Romance|Sci-Fi,ORIGINAL,
121,121,Fullmetal Alchemist,2003,FALL,51,79,79,257039,7578,Action|Adventure|Drama|Fantasy,MANGA,bones
130,130,Saiyuki Reload,2003,FALL,25,69,70,6312,70,Action|Adventure|Comedy|Drama|Fantasy,MANGA,Studio Pierrot
133,133,Green Green,2003,SUMMER,12,53,53,16514,95,Comedy|Ecchi|Romance|Slice of Life,VISUAL_NOVEL,Studio Matrix
134,134,Gunslinger Girl,2003,FALL,13,74,74,41922,1836,Action|Drama|Psychological|Sci-Fi,MANGA,MADHOUSE
147,147,Rumbling Hearts,2003,FALL,14,67,67,24868,265,Drama|Romance|Slice of Life,VISUAL_NOVEL,Studio Fantasia
161,161,Peacemaker,2003,FALL,24,68,69,9429,93,Action|Comedy,MANGA,GONZO
167,167,Scrapped Princess,2003,SPRING,24,71,71,19269,163,Adventure|Comedy|Drama|Fantasy|Mecha|Sci-Fi,LIGHT_NOVEL,bones
169,169,Lunar Legend Tsukihime,2003,FALL,12,60,60,34534,305,Action|Horror|Mystery|Romance|Supernatural,VISUAL_NOVEL,J.C.STAFF
178,178,Ultramaniac - Magical Girl,2003,SPRING,26,69,69,6402,87,Comedy|Romance|Supernatural,MANGA,Ashi Productions
193,193,Maburaho,2003,FALL,24,61,62,15124,101,Comedy|Drama|Ecchi|Romance,LIGHT_NOVEL,J.C.STAFF
196,196,Please☆Twins!,2003,SUMMER,12,64,64,14109,98,Comedy|Drama|Romance,ORIGINAL,Daume
202,202,Wolf's Rain,2003,WINTER,26,74,74,59489,1358,Action|Adventure|Drama|Fantasy|Mystery|Sci-Fi,ORIGINAL,bones
209,209,R.O.D -THE TV-,2003,FALL,26,79,80,17030,2401,Action|Drama|Mystery|Sci-Fi,MANGA,J.C.STAFF
230,230,Air Master,2003,SPRING,27,62,63,8615,109,Action|Adventure|Comedy,MANGA,Toei Animation
236,236,E's Otherwise,2003,SPRING,26,60,61,2563,18,Action|Drama|Sci-Fi,MANGA,Studio Pierrot
250,250,Zatch Bell!,2003,SPRING,150,73,73,27821,710,Adventure|Comedy|Supernatural,MANGA,Toei Animation
257,257,Battle Vixens: Ikki Tousen,2003,SUMMER,13,58,58,31579,277,Action|Ecchi,MANGA,J.C.STAFF
261,261,HAPPY☆LESSON: ADVANCE,2003,SUMMER,13,63,64,2669,19,Comedy|Romance|Slice of Life,MANGA,
266,266,Gunparade March,2003,WINTER,12,62,63,3731,18,Drama|Mecha|Romance|Sci-Fi|Slice of Life,VIDEO_GAME,J.C.STAFF
267,267,Gungrave,2003,FALL,26,79,79,40409,2913,Action|Drama|Sci-Fi,VIDEO_GAME,MADHOUSE
271,271,Gad Guard,2003,SPRING,26,64,65,3832,35,Adventure|Mecha|Sci-Fi,ORIGINAL,GONZO
273,273,Someday's Dreamers,2003,WINTER,12,64,65,7821,32,Drama|Slice of Life|Supernatural,ORIGINAL,J.C.STAFF
279,279,Requiem from the Darkness,2003,FALL,13,66,67,9207,94,Horror|Mystery|Psychological|Supernatural,OTHER,TMS Entertainment
292,292,Hoop Days,2003,SPRING,26,62,63,4218,36,Drama|Sports,MANGA,A.C.G.T.
294,294,Divergence Eve,2003,SUMMER,13,56,57,3868,34,Adventure|Comedy|Drama|Horror|Mecha|Sci-Fi,ORIGINAL,Radix
298,298,.hack//Legend Of The Twilight,2003,WINTER,12,61,61,10950,57,Adventure|Comedy|Fantasy|Sci-Fi,MANGA,Bee Train
301,301,Cinderella Boy,2003,SUMMER,13,58,60,2266,15,Action|Adventure|Comedy|Mystery,MANGA,Magic Bus
329,329,Planetes,2003,FALL,26,80,80,62870,1425,Drama|Romance|Sci-Fi|Slice of Life,MANGA,Sunrise
335,335,Mythical Detective Loki Ragnarok,2003,SPRING,26,68,68,6611,64,Comedy|Mystery|Supernatural,MANGA,Studio DEEN
344,344,Twin Spica,2003,FALL,20,70,72,3198,45,Drama|Sci-Fi|Supernatural,MANGA,Group TAC
385,385,Gilgamesh,2003,FALL,26,60,61,10096,103,Drama|Fantasy|Sci-Fi,MANGA,Group TAC
394,394,Ai Yori Aoshi: Enishi,2003,FALL,12,68,68,8833,67,Comedy|Drama|Romance|Slice of Life,MANGA,J.C.STAFF
407,407,Detective School Q,2003,SPRING,45,74,75,7372,112,Comedy|Drama|Mystery,MANGA,Studio Pierrot
421,421,Stratos 4,2003,WINTER,13,63,64,3138,27,Comedy|Sci-Fi,ORIGINAL,Studio Fantasia
427,427,Kaleido Star,2003,SPRING,51,76,76,18163,495,Comedy|Drama|Sports|Supernatural,ORIGINAL,GONZO
486,486,Kino's Journey,2003,SPRING,13,81,82,92428,3862,Adventure|Drama|Fantasy|Psychological|Slice of Life,LIGHT_NOVEL,A.C.G.T.
497,497,"YAMIBO: Darkness, the Hat, and Travelers of the Books",2003,FALL,13,60,60,7006,61,Adventure|Ecchi|Fantasy|Mystery,VISUAL_NOVEL,Studio DEEN
521,521,Mermaid Melody: Pichi Pichi Pitch,2003,SPRING,52,71,71,18538,738,Adventure|Comedy|Fantasy|Mahou Shoujo|Music|Romance,MANGA,SynergySP
545,545,Wacky Science Fiction Series: Wandaba Style,2003,SPRING,12,58,61,1280,7,Comedy|Sci-Fi,ORIGINAL,TNK
592,592,Popolocrois,2003,FALL,26,65,72,738,6,Adventure|Fantasy,VIDEO_GAME,
610,610,Popotan,2003,SUMMER,12,57,58,6504,54,Comedy|Drama|Ecchi|Supernatural,VISUAL_NOVEL,Shaft
618,618,Ninja Scroll: The Series,2003,SPRING,13,62,62,9048,91,Adventure|Horror|Supernatural,ORIGINAL,MADHOUSE
620,620,Mermaid Forest (TV),2003,FALL,13,66,67,6598,67,Drama|Fantasy|Horror|Mystery,MANGA,TMS Entertainment
709,709,Mujin Wakusei Survive,2003,FALL,52,75,76,9466,198,Action|Adventure|Fantasy|Sci-Fi|Slice of Life,ORIGINAL,MADHOUSE
776,776,Nanaka 6/17,2003,WINTER,12,64,66,2289,13,Comedy|Drama|Romance|Slice of Life,MANGA,J.C.STAFF
838,838,Shadow Star Narutaru,2003,SUMMER,13,54,55,9835,46,Drama|Horror|Supernatural,MANGA,Planet
840,840,The World of Narue,2003,SPRING,12,63,64,4445,34,Comedy|Romance|Sci-Fi,MANGA,Studio Live
971,971,Astro Boy (2003),2003,SPRING,50,70,71,7636,191,Action|Adventure|Mecha|Sci-Fi,MANGA,Tezuka Productions
1037,1037,Saint Beast: Seijuu Kourin-hen,2003,SPRING,6,55,56,1746,16,Action|Fantasy,ORIGINAL,Tokyo Kids
1050,1050,Bobobo-bo Bo-bobo,2003,FALL,76,72,72,20873,520,Adventure|Comedy|Sci-Fi,MANGA,Toei Animation
1083,1083,Human Crossing,2003,SPRING,13,59,62,1696,15,Drama|Slice of Life,MANGA,A.C.G.T.
1097,1097,Lime-iro Senkitan,2003,WINTER,13,54,55,2794,23,Comedy|Ecchi|Mecha|Supernatural,VISUAL_NOVEL,
1103,1103,Marriage of God & Soul Godannar!!,2003,FALL,13,64,65,7312,74,Comedy|Ecchi|Mecha|Romance|Sci-Fi,ORIGINAL,OLM
1128,1128,UFO Ultramaiden Valkyrie 2: December Nocturne,2003,FALL,12,65,67,2144,21,Comedy|Romance|Sci-Fi,MANGA,
1373,1373,Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki,2003,FALL,4,68,70,1773,12,Drama,MANGA,
1456,1456,L/R: Licensed by Royalty,2003,WINTER,13,59,61,1701,9,Action|Adventure|Mystery,ORIGINAL,TNK
1490,1490,The Galaxy Railways,2003,FALL,26,66,68,3401,36,Action|Drama|Sci-Fi,ORIGINAL,Studio Kyuuma
1617,1617,Go Forward,2003,SUMMER,4,62,64,1373,10,Comedy|Drama|Fantasy|Slice of Life,MANGA,Yumeta Company
1668,1668,Beyblade G Revolution,2003,WINTER,52,67,67,11336,164,Action|Adventure|Comedy|Sci-Fi|Sports,MANGA,Nippon Animation
1675,1675,Transformers: Armada,2003,WINTER,52,66,68,2944,75,Action|Mecha|Sci-Fi,OTHER,Actas
1708,1708,Beast Fighter: The Apocalypse,2003,WINTER,13,51,52,1051,6,Action|Fantasy,MANGA,Magic Bus
1713,1713,Submarine Super 99,2003,SPRING,13,65,69,1022,11,Action|Adventure|Sci-Fi,MANGA,Vega Entertainment
1816,1816,Sonic X,2003,SPRING,52,64,64,23264,611,Action|Adventure|Comedy|Fantasy|Mecha|Sci-Fi,VIDEO_GAME,TMS Entertainment
1837,1837,Dokkoida?!,2003,SUMMER,12,63,65,1974,22,Action|Adventure|Comedy|Sci-Fi,LIGHT_NOVEL,ufotable
1946,1946,Ashita no Nadja,2003,WINTER,50,74,75,10647,295,Adventure|Drama|Romance,ORIGINAL,Toei Animation
2108,2108,MegaMan: NT Warrior AXESS,2003,FALL,51,67,68,4232,70,Action|Adventure|Comedy|Mecha|Sci-Fi,VIDEO_GAME,
2382,2382,FIRESTORM,2003,SPRING,26,42,43,513,4,Action|Mecha|Sci-Fi,ORIGINAL,
2486,2486,Takahashi Rumiko Anthology,2003,SUMMER,13,68,70,2378,18,Comedy|Drama|Romance|Slice of Life|Supernatural,MANGA,Tokyo Movie Shinsha
2501,2501,Papuwa,2003,FALL,26,62,68,565,12,Adventure|Comedy,MANGA,Nippon Animation
2735,2735,Mugen Senki Portriss,2003,SPRING,52,,50,242,2,Action|Mecha|Sci-Fi,,
2738,2738,Kasumin 3rd Series,2003,SPRING,26,61,71,371,7,Fantasy|Slice of Life,,OLM
2742,2742,Full-Blast Science Adventure: So That's How It Is!,2003,FALL,26,,51,351,2,Comedy|Sci-Fi,ORIGINAL,OLM
3098,3098,Shutsugeki! Machine Robo Rescue,2003,WINTER,53,67,72,813,14,Action|Mecha|Sci-Fi,ORIGINAL,
3101,3101,F-Zero: GP Legend,2003,FALL,51,62,64,2763,35,Action|Adventure|Mecha|Sci-Fi|Sports,VIDEO_GAME,Ashi Productions
3637,3637,Bouken Yuuki Pluster World,2003,SPRING,52,49,54,428,3,Action|Adventure|Sci-Fi,ORIGINAL,Brain's Base
5071,5071,CROKET!,2003,SPRING,104,64,71,614,18,Action|Adventure|Comedy|Fantasy,MANGA,OLM
7048,7048,Crush Gear Nitro,2003,WINTER,50,57,62,573,4,Sports,ORIGINAL,Sunrise
7751,7751,Midnight Horror School,2003,FALL,52,44,47,368,4,Comedy,,
12359,12359,Pecola,2003,SPRING,26,46,50,316,4,Slice of Life,,
12809,12809,Wonder Bebil-kun,2003,SPRING,30,,56,248,0,Comedy|Fantasy,,Radix
129608,,The Big O II,2003,WINTER,13,73,74,4358,185,Action|Mecha|Mystery|Psychological|Sci-Fi,ORIGINAL,Sunrise
170426,,Wagamama☆Fairy Mirumo de Pon! Golden,2003,FALL,24,60,73,297,6,Adventure|Comedy|Drama|Fantasy|Mahou Shoujo|Romance,MANGA,Studio Hibari
8,8,Beet the Vandel Buster,2004,FALL,52,65,67,3119,44,Adventure|Fantasy|Supernatural,MANGA,Toei Animation
18,18,Initial D 4th Stage,2004,SPRING,24,80,80,48641,1017,Action|Drama|Sports,MANGA,A.C.G.T.
19,19,Monster,2004,SPRING,74,88,88,325244,23254,Drama|Horror|Mystery|Psychological|Thriller,MANGA,MADHOUSE
23,23,Ring ni Kakero 1,2004,FALL,12,60,63,1676,24,Action|Sports,MANGA,Toei Animation
24,24,School Rumble,2004,FALL,26,76,76,58036,1248,Comedy|Romance|Slice of Life,MANGA,Studio Comet
25,25,Desert Punk,2004,FALL,24,69,69,29044,405,Action|Adventure|Comedy|Ecchi|Sci-Fi,MANGA,GONZO
28,28,Yakitate!! Japan,2004,FALL,69,75,76,19647,353,Comedy,MANGA,Sunrise
29,29,Zipang,2004,FALL,26,72,73,6420,73,Action|Sci-Fi,MANGA,Studio DEEN
57,57,Beck: Mongolian Chop Squad,2004,FALL,26,80,80,79871,2925,Comedy|Drama|Music|Slice of Life,MANGA,MADHOUSE
63,63,DearS,2004,SUMMER,12,60,60,24010,232,Comedy|Ecchi|Romance|Sci-Fi,MANGA,Daume
64,64,Rozen Maiden,2004,FALL,12,70,70,38414,666,Action|Comedy|Drama|Supernatural,MANGA,Nomad
74,74,Gakuen Alice,2004,FALL,26,74,74,17908,560,Comedy|Drama|Fantasy|Supernatural,MANGA,Group TAC
75,75,Fafner,2004,SUMMER,25,69,70,13682,176,Drama|Mecha|Sci-Fi,ORIGINAL,Xebec
76,76,Magical Girl Lyrical Nanoha,2004,FALL,13,71,71,27978,460,Action|Comedy|Drama|Fantasy|Mahou Shoujo|Sci-Fi,ORIGINAL,Seven Arcs
94,94,Mobile Suit Gundam Seed Destiny,2004,FALL,50,65,65,19057,321,Action|Drama|Mecha|Romance|Sci-Fi,ORIGINAL,Sunrise
98,98,My-HiME,2004,FALL,26,69,70,20926,254,Action|Comedy|Drama|Fantasy|Mahou Shoujo|Mecha|Romance,ORIGINAL,Sunrise
102,102,Love You Baby,2004,SPRING,26,71,72,14640,184,Comedy|Drama|Romance,MANGA,TMS Entertainment
109,109,Burst Angel,2004,SPRING,24,63,63,12769,115,Adventure|Comedy|Mecha|Sci-Fi,ORIGINAL,GONZO
125,125,Futakoi,2004,FALL,13,60,60,6609,39,Comedy|Romance,ORIGINAL,
131,131,Saiyuki Gunlock,2004,SPRING,26,68,69,4139,34,Action|Adventure|Comedy|Fantasy,MANGA,Studio Pierrot
143,143,Destiny of the Shrine Maiden,2004,FALL,12,62,62,15806,217,Drama|Mecha|Romance,MANGA,TNK
146,146,This Ugly Yet Beautiful World,2004,SPRING,12,62,62,10817,54,Comedy|Drama|Romance|Sci-Fi,ORIGINAL,Gainax
148,148,Diamond Daydreams,2004,WINTER,12,62,64,2490,11,Drama|Romance|Slice of Life,VISUAL_NOVEL,Studio DEEN
158,158,Maria Watches Over Us,2004,WINTER,13,69,69,18871,240,Drama|Romance|Slice of Life,LIGHT_NOVEL,Studio DEEN
159,159,Melody of Oblivion,2004,SPRING,24,59,60,4101,30,Action|Adventure|Fantasy|Horror|Mecha|Sci-Fi,MANGA,Gainax
166,166,Samurai 7,2004,SUMMER,26,70,71,21710,259,Action|Mecha|Sci-Fi,OTHER,GONZO
173,173,tactics,2004,FALL,25,67,68,5758,52,Comedy|Drama|Fantasy|Mystery,MANGA,Studio DEEN
174,174,Tenjho Tenge,2004,SPRING,24,64,64,32231,315,Action|Drama|Ecchi,MANGA,MADHOUSE
204,204,Yumeria,2004,WINTER,12,55,55,4547,32,Action|Comedy|Ecchi,VISUAL_NOVEL,Studio DEEN
205,205,Samurai Champloo,2004,SPRING,26,84,84,270661,16192,Action|Adventure|Comedy,ORIGINAL,Manglobe
222,222,Mezzo,2004,WINTER,13,62,63,6965,72,Action|Adventure|Comedy|Mystery|Sci-Fi,ORIGINAL,ARMS
226,226,Elfen Lied,2004,SUMMER,13,68,68,266560,5992,Action|Drama|Ecchi|Horror|Psychological|Romance|Supernatural,MANGA,ARMS
229,229,Ninja Nonsense,2004,SUMMER,12,65,65,7789,77,Comedy,MANGA,ufotable
234,234,Dan Doh!!,2004,SPRING,26,59,62,1435,9,Adventure|Sports,MANGA,Tokyo Kids
239,239,Gankutsuou: The Count of Monte Cristo,2004,FALL,24,79,79,58258,1555,Drama|Mystery|Sci-Fi|Supernatural|Thriller,OTHER,GONZO
240,240,Genshiken,2004,FALL,12,74,74,40408,617,Comedy|Slice of Life,MANGA,Palm Studio
241,241,Girls Bravo,2004,SUMMER,11,58,58,26316,177,Comedy|Ecchi|Romance,MANGA,AIC Spirits
242,242,The Gokusen,2004,WINTER,13,71,72,11307,177,Comedy|Drama|Slice of Life,MANGA,MADHOUSE
244,244,Agatha Christie's Great Detectives Poirot and Marple,2004,SUMMER,39,61,63,2017,16,Mystery,OTHER,OLM
247,247,Haruka: Beyond the Stream of Time – A Tale of the Eight Guardians,2004,FALL,26,64,65,3902,41,Drama|Fantasy,MANGA,Yumeta Company
251,251,Kyo Kara Maoh! - God (?) Save Our King!,2004,SPRING,78,70,71,19454,356,Adventure|Comedy|Fantasy,LIGHT_NOVEL,Studio DEEN
252,252,Madlax,2004,SPRING,26,75,76,11422,1506,Action|Drama|Mystery|Psychological|Supernatural,ORIGINAL,Bee Train
269,269,Bleach,2004,FALL,366,79,79,488441,30170,Action|Adventure|Supernatural,MANGA,Studio Pierrot
278,278,Viewtiful Joe,2004,FALL,51,62,63,3071,36,Action|Comedy|Sci-Fi,VIDEO_GAME,
284,284,Area 88 (TV),2004,WINTER,12,65,66,3438,38,Action|Drama|Romance,MANGA,Group TAC
295,295,Misaki Chronicle: Divergence Eve,2004,WINTER,13,60,61,1857,20,Mecha|Sci-Fi,ORIGINAL,Radix
297,297,Grenadier: The Beautiful Warrior,2004,FALL,12,62,63,10114,67,Action|Adventure|Comedy|Ecchi,MANGA,Group TAC
323,323,Paranoia Agent,2004,WINTER,13,76,76,126433,3789,Drama|Mystery|Psychological|Supernatural|Thriller,ORIGINAL,MADHOUSE
330,330,Midori Days,2004,SPRING,13,68,69,33403,409,Comedy|Drama|Ecchi|Romance|Slice of Life|Supernatural,MANGA,Studio Pierrot
336,336,Ginyuu Mokushiroku Meine Liebe,2004,FALL,13,57,59,2543,17,Drama|Fantasy,VIDEO_GAME,Bee Train
340,340,Time of Shura,2004,SPRING,26,71,72,4209,40,Action,MANGA,Studio Comet
343,343,MoonPhase,2004,FALL,25,65,65,15565,132,Comedy|Romance|Supernatural,MANGA,Shaft
384,384,Gantz,2004,SPRING,13,64,64,60670,816,Action|Drama|Ecchi|Horror|Psychological|Sci-Fi|Supernatural,MANGA,GONZO
395,395,Gantz: Second Stage,2004,SUMMER,13,65,65,26389,228,Action|Drama|Ecchi|Horror|Psychological|Sci-Fi|Supernatural,MANGA,GONZO
417,417,Ragnarok the Animation,2004,SPRING,26,59,60,7544,69,Action|Fantasy,VIDEO_GAME,G&G Entertainment
444,444,Maria Watches Over Us: Printemps,2004,SUMMER,13,73,74,6468,85,Drama|Romance,LIGHT_NOVEL,Studio DEEN
455,455,Fantastic Children,2004,FALL,26,73,74,9827,152,Adventure|Drama|Fantasy|Mystery|Romance|Sci-Fi,ORIGINAL,Nippon Animation
482,482,Yu-Gi-Oh! GX,2004,FALL,180,70,70,46080,1241,Action|Comedy|Fantasy,ORIGINAL,Studio Gallop
483,483,Kurau Phantom Memory,2004,SUMMER,24,68,69,7526,50,Action|Drama|Sci-Fi,ORIGINAL,bones
510,510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,2004,FALL,13,52,53,1676,13,Comedy|Drama|Romance,VISUAL_NOVEL,
516,516,Sgt. Frog,2004,SPRING,358,74,75,16963,576,Comedy|Sci-Fi,MANGA,Sunrise
525,525,Otogi Zoshi: The Legend of Magatama,2004,SUMMER,26,63,65,4308,22,Adventure|Drama|Fantasy|Supernatural,ORIGINAL,Production I.G
533,533,Doki Doki School Hours,2004,SPRING,13,63,64,2232,13,Comedy|Slice of Life,MANGA,J.C.STAFF
603,603,Precure,2004,WINTER,49,71,71,20785,474,Action|Adventure|Comedy|Fantasy|Mahou Shoujo,ORIGINAL,Toei Animation
613,613,Onmyou Tai Senki,2004,FALL,52,60,64,1390,16,Action|Adventure|Fantasy|Supernatural,MANGA,
627,627,Major S1,2004,FALL,26,80,80,22709,519,Comedy|Drama|Sports,MANGA,Studio Hibari
634,634,Koi Kaze,2004,SPRING,13,66,66,20387,193,Drama|Psychological|Romance|Slice of Life,MANGA,A.C.G.T.
636,636,Jubei Chan the Ninja Girl 2: The Counterattack of Siberia Yagyu,2004,WINTER,13,66,67,2406,25,Adventure|Comedy|Drama,ORIGINAL,MADHOUSE
649,649,HANAUKYO Maid Team: La Verite,2004,SPRING,12,63,64,4452,32,Comedy|Ecchi|Romance,MANGA,Daume
655,655,Galaxy Angel X,2004,SUMMER,13,68,70,2215,22,Comedy|Sci-Fi,VIDEO_GAME,MADHOUSE
685,685,ToHeart: Remember my memories,2004,FALL,13,60,61,2620,26,Drama|Romance|Sci-Fi|Slice of Life,VISUAL_NOVEL,OLM
688,688,Uta∞Kata,2004,FALL,12,61,62,6446,51,Drama|Fantasy|Mahou Shoujo|Psychological,ORIGINAL,Hal Film Maker
693,693,Burn-Up Scramble,2004,WINTER,12,55,56,2647,22,Action|Comedy|Drama|Ecchi|Sci-Fi,ORIGINAL,AIC
801,801,Ghost in the Shell: Stand Alone Complex 2nd GIG,2004,WINTER,26,84,84,43237,1515,Action|Mystery|Psychological|Sci-Fi,MANGA,Production I.G
927,927,Transformers: Energon,2004,WINTER,51,55,56,1700,26,Adventure|Mecha|Sci-Fi,OTHER,Actas
1082,1082,Daphne in the Brilliant Blue,2004,WINTER,24,64,65,3824,33,Comedy|Drama|Mystery|Psychological|Sci-Fi,ORIGINAL,J.C.STAFF
1086,1086,Mars Daybreak,2004,SPRING,26,68,69,5023,34,Adventure|Comedy|Mecha|Romance|Sci-Fi,ORIGINAL,bones
1104,1104,Marriage of God & Soul Godannar!! (2004),2004,SPRING,13,66,68,2663,33,Comedy|Ecchi|Mecha|Romance|Sci-Fi,ORIGINAL,OLM
1110,1110,Mermaid Melody: Pichi Pichi Pitch Pure,2004,SPRING,39,72,72,10058,258,Adventure|Comedy|Fantasy|Mahou Shoujo|Music|Romance,MANGA,Actas
1149,1149,Gravion Zwei,2004,WINTER,12,64,66,2522,26,Adventure|Comedy|Mecha|Sci-Fi,ORIGINAL,GONZO
1167,1167,Samurai Gun,2004,FALL,13,55,57,2126,21,Action|Sci-Fi,MANGA,Studio Egg
1246,1246,Yugo the Negotiator,2004,WINTER,13,65,67,3839,25,Action|Drama|Mystery|Psychological,MANGA,Artland
1371,1371,Phoenix,2004,SPRING,13,67,68,3403,36,Adventure|Drama|Sci-Fi|Supernatural,MANGA,
1377,1377,Space Symphonic Poem Maetel ~Galaxy Express 999 Side Story~,2004,SUMMER,13,64,66,1811,16,Drama|Sci-Fi,ORIGINAL,Azeta Pictures
1524,1524,Windy Tales,2004,FALL,13,72,73,10167,217,Drama|Fantasy|Slice of Life|Supernatural,ORIGINAL,Production I.G
1574,1574,AM Driver,2004,SPRING,51,59,68,769,11,Adventure|Mecha|Sci-Fi,ORIGINAL,Studio DEEN
1590,1590,Legendz: Tale of the Dragon Kings,2004,SPRING,50,69,74,1106,39,Action|Adventure|Comedy|Fantasy,MANGA,Studio Gallop
1711,1711,Ryuusei Sentai Musumet,2004,FALL,13,63,67,1142,17,Adventure|Comedy|Ecchi|Romance|Sci-Fi,ORIGINAL,TNK
1746,1746,Zoids Fuzors,2004,FALL,26,56,58,1935,24,Adventure|Mecha|Sci-Fi,OTHER,Tokyo Kids
2109,2109,Rockman.EXE Stream,2004,FALL,51,67,69,2890,43,Action|Adventure|Mecha|Sci-Fi,VIDEO_GAME,
2213,2213,Black Jack (TV),2004,FALL,61,73,74,8208,149,Drama,MANGA,Tezuka Productions
2337,2337,Tetsujin 28,2004,SPRING,26,73,75,3579,90,Adventure|Mecha|Sci-Fi,MANGA,Palm Studio
2391,2391,SD Gundam Force,2004,WINTER,52,50,50,2366,15,Adventure|Comedy|Fantasy|Mecha,ORIGINAL,Sunrise
2740,2740,Monkey Turn,2004,WINTER,25,60,65,912,17,Sports,MANGA,OLM
2741,2741,Monkey Turn V,2004,SUMMER,25,60,67,499,9,Sports,MANGA,
2789,2789,Battle B-Daman,2004,WINTER,52,59,60,3150,38,Adventure|Fantasy,MANGA,Nippon Animation
3182,3182,Massugu ni Ikou (2004),2004,SPRING,5,59,63,817,3,Comedy|Romance|Slice of Life,MANGA,
3638,3638,Kaiketsu Zorori,2004,WINTER,52,66,69,1428,21,Adventure|Comedy|Fantasy,,Ajiado
4443,4443,Duel Masters Charge,2004,SPRING,52,55,56,1319,8,Action|Adventure|Comedy,ORIGINAL,
5343,5343,Mankatsu,2004,SUMMER,12,64,70,987,9,Adventure|Comedy|Ecchi,,TMS Entertainment
5967,5967,Kinnikuman II Sei: ULTIMATE MUSCLE,2004,SPRING,13,68,70,2190,26,Action|Comedy|Sci-Fi|Sports,MANGA,
7955,7955,The Marshmallow Times,2004,SPRING,52,63,73,552,16,Slice of Life,,
10242,10242,Ton-Ton Atta to Niigata no Mukashi Banashi,2004,FALL,13,,51,106,0,Comedy,,
11497,11497,Sore Ike! Zukkoke Sannin-gumi,2004,SPRING,26,54,65,263,4,Comedy,OTHER,
108744,29836,Akuei to Gacchinpo,2004,FALL,13,,44,228,0,Comedy,ORIGINAL,
145406,,Tottoko Hamtarou: Hamu Hamu Paradichu!,2004,SPRING,103,58,67,422,4,Adventure|Comedy|Fantasy|Slice of Life,MANGA,TMS Entertainment
170427,,Wagamama☆Fairy Mirumo de Pon! Wonderful,2004,SPRING,48,57,71,273,5,Adventure|Comedy|Drama|Fantasy|Mahou Shoujo|Romance,MANGA,Studio Hibari
15,15,Eyeshield 21,2005,SPRING,145,76,76,33164,807,Action|Comedy|Sports,MANGA,Studio Gallop
16,16,Honey and Clover,2005,SPRING,24,76,76,57463,1000,Comedy|Drama|Romance|Slice of Life,MANGA,J.C.STAFF
27,27,Trinity Blood,2005,SPRING,24,68,68,28976,1592,Action|Drama|Horror|Sci-Fi|Supernatural,LIGHT_NOVEL,GONZO
50,50,Oh! My Goddess (TV),2005,WINTER,24,70,70,25285,323,Comedy|Romance|Supernatural,MANGA,AIC
65,65,Rozen Maiden: Dreaming,2005,FALL,12,73,73,16923,199,Action|Comedy|Drama|Supernatural,MANGA,Nomad
67,67,Basilisk,2005,SPRING,24,71,72,32803,474,Action|Adventure|Drama|Romance,MANGA,GONZO
68,68,Black Cat,2005,FALL,23,71,71,41762,1829,Action|Adventure|Comedy|Sci-Fi,MANGA,GONZO
69,69,CLUSTER EDGE,2005,FALL,25,55,57,2230,15,Action|Fantasy|Sci-Fi,ORIGINAL,Sunrise
73,73,Full Metal Panic! The Second Raid,2005,SUMMER,13,77,77,40772,552,Action|Mecha|Sci-Fi,LIGHT_NOVEL,Kyoto Animation
77,77,Magical Girl Lyrical Nanoha A's,2005,FALL,13,78,78,15523,383,Action|Comedy|Drama|Fantasy|Mahou Shoujo,ORIGINAL,Seven Arcs
79,79,SHUFFLE!,2005,SUMMER,24,65,65,46471,397,Comedy|Drama|Ecchi|Fantasy|Romance,VISUAL_NOVEL,Asread
99,99,My-Otome,2005,FALL,26,69,70,8672,104,Comedy|Drama|Fantasy,ORIGINAL,Sunrise
101,101,Air,2005,WINTER,13,68,68,51109,698,Drama|Romance|Slice of Life|Supernatural,VISUAL_NOVEL,Kyoto Animation
126,126,Futakoi Alternative,2005,SPRING,13,65,66,6482,66,Comedy|Drama|Romance,ORIGINAL,ufotable
141,141,Jinki:Extend,2005,WINTER,12,56,57,3024,12,Action|Drama|Mecha|Sci-Fi,MANGA,feel.
149,149,Loveless,2005,SPRING,12,58,58,16798,171,Action|Drama|Fantasy|Mystery,MANGA,J.C.STAFF
150,150,Blood+,2005,FALL,50,76,76,64481,3178,Action|Drama|Horror|Mystery|Supernatural,ORIGINAL,Production I.G
152,152,Solty Rei,2005,FALL,24,69,70,6494,70,Action|Sci-Fi,ORIGINAL,
157,157,Negima!,2005,WINTER,26,65,65,27374,234,Comedy|Ecchi|Fantasy|Romance,MANGA,Xebec
